country,year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
Somalia,2010,493.143,470.894,451.132,433.57,417.923,403.904,391.229,379.61,368.762,358.399,348.751,340.045,329.422,315.565,299.734,284.51,269.39,255.189,242.579,231.128,219.788,208.842,198.261,187.953,178.079,168.797,159.961,152.357,146.356,141.552,137.067,132.964,129.296,125.962,122.87,120.069,117.596,114.675,110.938,106.699,102.659,98.703,94.835,91.14,87.596,84.076,80.575,77.363,74.557,72.034,69.554,67.148,64.774,62.38,59.979,57.639,55.353,53.007,50.557,48.04,45.565,43.137,40.653,38.077,35.472,32.91,30.355,28.019,26.007,24.218,22.467,20.822,19.093,17.18,15.189,13.317,11.509,9.93,8.673,7.655,6.693,5.821,5.006,4.21,3.458,2.8,2.218,1.725,1.333,1.021,0.72,0.519,0.415,0.297,0.165,0.093,0.076,0.058,0.039,0.019,0.022
Somalia,2011,499.975,485.204,464.847,446.514,429.981,415.022,401.365,388.736,377.15,366.477,356.349,346.763,338.006,327.3,313.353,297.421,282.071,266.802,252.468,239.756,228.229,216.813,205.786,195.186,184.947,175.198,166.044,157.347,149.864,143.948,139.202,134.787,130.758,127.152,123.863,120.807,118.039,115.597,112.713,109.028,104.848,100.863,96.96,93.145,89.495,85.993,82.513,79.051,75.877,73.105,70.617,68.168,65.791,63.438,61.055,58.657,56.32,54.034,51.686,49.231,46.707,44.224,41.788,39.298,36.725,34.125,31.572,29.03,26.703,24.692,22.903,21.158,19.519,17.815,15.953,14.034,12.234,10.503,8.997,7.808,6.852,5.956,5.149,4.402,3.68,3.003,2.406,1.896,1.479,1.136,0.856,0.599,0.434,0.346,0.247,0.137,0.079,0.061,0.041,0.02,0.023
Somalia,2012,504.606,485.339,477.951,459.455,442.523,426.993,412.701,399.385,386.785,375.216,364.702,354.794,345.259,336.438,325.636,311.578,295.526,280.026,264.59,250.103,237.271,225.653,214.144,203.021,192.387,182.201,172.566,163.526,154.957,147.585,141.744,137.05,132.697,128.736,125.187,121.941,118.915,116.177,113.761,110.911,107.27,103.144,99.21,95.356,91.585,87.977,84.512,81.068,77.639,74.498,71.758,69.301,66.879,64.528,62.192,59.817,57.42,55.081,52.793,50.44,47.976,45.441,42.948,40.499,38.001,35.426,32.829,30.28,27.747,25.426,23.415,21.623,19.88,18.244,16.564,14.752,12.901,11.17,9.513,8.079,6.955,6.061,5.228,4.486,3.807,3.156,2.552,2.018,1.577,1.233,0.942,0.693,0.477,0.349,0.277,0.198,0.108,0.064,0.043,0.02,0.025
Somalia,2013,508.767,492.407,476.987,471.138,454.483,438.938,424.399,410.759,397.772,385.191,373.627,363.264,353.565,344.072,335.179,324.271,310.091,293.903,278.24,262.62,247.967,235.004,223.282,211.671,200.442,189.764,179.623,170.092,161.158,152.708,145.441,139.67,135.023,130.729,126.834,123.338,120.13,117.133,114.422,112.03,109.21,105.613,101.537,97.648,93.839,90.111,86.54,83.109,79.698,76.299,73.188,70.478,68.048,65.652,63.323,61.004,58.634,56.235,53.894,51.6,49.24,46.764,44.217,41.71,39.247,36.739,34.158,31.562,29.016,26.49,24.173,22.158,20.363,18.62,16.988,15.328,13.565,11.779,10.117,8.532,7.169,6.108,5.275,4.505,3.827,3.215,2.635,2.103,1.63,1.261,0.99,0.749,0.531,0.357,0.264,0.209,0.148,0.08,0.046,0.022,0.027
Somalia,2014,514.902,500.718,486.846,473.275,464.415,449.603,435.443,421.891,408.902,396.243,383.676,372.116,361.901,352.412,342.957,333.99,322.972,308.667,292.339,276.509,260.704,245.881,232.783,220.957,209.241,197.902,187.178,177.079,167.65,158.821,150.489,143.326,137.623,133.023,128.786,124.956,121.513,118.342,115.372,112.688,110.32,107.53,103.975,99.947,96.105,92.339,88.653,85.119,81.721,78.342,74.973,71.89,69.21,66.809,64.436,62.131,59.827,57.462,55.061,52.715,50.417,48.048,45.562,43.001,40.479,38.001,35.482,32.898,30.301,27.756,25.236,22.922,20.905,19.104,17.363,15.732,14.093,12.378,10.659,9.064,7.551,6.258,5.262,4.488,3.782,3.168,2.622,2.113,1.654,1.242,0.944,0.746,0.556,0.368,0.236,0.18,0.141,0.099,0.053,0.023,0.028
Somalia,2015,524.806,511.116,497.538,484.089,470.784,457.64,444.673,431.902,419.34,407.005,394.674,382.124,370.568,360.501,351.224,341.808,332.769,321.642,307.214,290.746,274.75,258.76,243.769,230.537,218.608,206.787,195.341,184.571,174.516,165.189,156.467,148.252,141.193,135.56,131.006,126.829,123.062,119.673,116.541,113.599,110.943,108.597,105.837,102.325,98.346,94.55,90.83,87.185,83.688,80.324,76.978,73.639,70.585,67.934,65.561,63.213,60.931,58.642,56.283,53.879,51.53,49.228,46.85,44.353,41.779,39.243,36.751,34.22,31.631,29.035,26.492,23.979,21.667,19.648,17.843,16.102,14.473,12.856,11.188,9.535,8.008,6.568,5.345,4.413,3.7,3.058,2.508,2.028,1.591,1.203,0.853,0.626,0.502,0.362,0.204,0.116,0.096,0.073,0.049,0.025,0.03
Somalia,2016,538.716,520.592,506.668,493.165,480.035,467.226,454.765,442.683,430.533,418.101,405.578,393.147,380.516,368.843,358.64,349.209,339.618,330.382,319.094,304.569,288.054,272.009,255.971,240.974,227.79,215.945,204.217,192.876,182.209,172.248,163.01,154.381,146.266,139.298,133.739,129.249,125.134,121.427,118.093,115.012,112.119,109.507,107.201,104.48,101.006,97.065,93.303,89.612,85.992,82.516,79.168,75.834,72.504,69.452,66.793,64.404,62.041,59.739,57.426,55.038,52.603,50.223,47.89,45.483,42.955,40.356,37.798,35.285,32.745,30.161,27.58,25.06,22.574,20.296,18.309,16.54,14.842,13.257,11.704,10.127,8.582,7.162,5.831,4.709,3.858,3.213,2.634,2.154,1.741,1.359,1.012,0.71,0.523,0.42,0.302,0.17,0.1,0.076,0.052,0.025,0.032
Somalia,2017,556.253,537.854,516.316,502.159,488.734,475.925,463.612,451.837,440.641,429.111,416.811,404.101,391.573,378.864,367.076,356.735,347.154,337.387,327.954,316.508,301.889,285.328,269.235,253.153,238.153,225.016,213.258,201.624,190.388,179.828,169.962,160.812,152.279,144.264,137.386,131.903,127.476,123.424,119.777,116.5,113.471,110.626,108.058,105.793,103.11,99.675,95.773,92.044,88.383,84.79,81.334,78.003,74.681,71.36,68.311,65.645,63.242,60.861,58.54,56.204,53.788,51.322,48.91,46.546,44.109,41.554,38.929,36.349,33.816,31.267,28.688,26.124,23.625,21.169,18.922,16.968,15.236,13.581,12.041,10.551,9.065,7.628,6.315,5.095,4.072,3.303,2.726,2.209,1.799,1.454,1.126,0.82,0.567,0.421,0.337,0.241,0.134,0.079,0.054,0.027,0.034
Somalia,2018,576.063,553.73,533.497,512.104,497.714,484.366,471.876,460.057,448.964,438.651,427.741,415.572,402.674,390.047,377.258,365.352,354.875,345.14,335.198,325.568,313.962,299.246,282.638,266.496,250.368,235.361,222.272,210.598,199.056,187.925,177.469,167.697,158.634,150.196,142.281,135.492,130.083,125.72,121.73,118.143,114.921,111.945,109.147,106.624,104.398,101.754,98.358,94.494,90.797,87.166,83.597,80.162,76.847,73.538,70.227,67.179,64.504,62.087,59.689,57.35,54.99,52.545,50.046,47.604,45.21,42.742,40.159,37.508,34.905,32.352,29.793,27.219,24.672,22.194,19.766,17.551,15.63,13.935,12.322,10.827,9.4,8.005,6.677,5.47,4.36,3.436,2.748,2.241,1.784,1.446,1.167,0.893,0.629,0.425,0.32,0.254,0.181,0.1,0.057,0.028,0.036
Somalia,2019,596.184,570.362,547.412,527.053,508.164,493.533,480.253,468.074,456.745,446.33,436.894,426.597,414.553,401.46,388.726,375.851,363.822,353.201,343.31,333.186,323.354,311.58,296.763,280.098,263.898,247.714,232.694,219.646,208.05,196.594,185.562,175.204,165.521,156.541,148.193,140.373,133.67,128.332,124.029,120.1,116.571,113.403,110.476,107.727,105.246,103.058,100.452,97.092,93.264,89.599,85.995,82.449,79.034,75.733,72.434,69.13,66.082,63.399,60.966,58.549,56.189,53.804,51.329,48.798,46.323,43.897,41.399,38.785,36.107,33.48,30.906,28.336,25.765,23.233,20.775,18.374,16.19,14.301,12.642,11.07,9.618,8.254,6.949,5.728,4.628,3.627,2.804,2.196,1.756,1.361,1.092,0.881,0.663,0.438,0.283,0.217,0.171,0.121,0.065,0.029,0.037
Somalia,2020,615.093,587.095,562.358,540.565,521.394,504.527,489.645,476.427,464.554,453.706,443.962,435.399,425.711,413.783,400.488,387.64,374.67,362.511,351.74,341.686,331.374,321.334,309.387,294.456,277.724,261.456,245.208,230.165,217.148,205.624,194.248,183.308,173.043,163.443,154.54,146.277,138.548,131.927,126.657,122.413,118.542,115.068,111.952,109.074,106.369,103.929,101.779,99.208,95.884,92.089,88.453,84.874,81.351,77.951,74.663,71.373,68.074,65.024,62.33,59.879,57.443,55.061,52.649,50.144,47.578,45.068,42.609,40.078,37.434,34.726,32.073,29.477,26.894,24.326,21.807,19.367,16.993,14.837,12.979,11.354,9.823,8.415,7.112,5.897,4.782,3.788,2.895,2.17,1.644,1.271,0.938,0.739,0.595,0.431,0.246,0.14,0.116,0.09,0.061,0.03,0.039
South Sudan,2000,239.801,229.633,220.194,211.424,203.263,195.651,188.526,181.828,175.498,169.473,163.83,158.646,153.178,147.093,140.738,134.711,128.789,123.719,119.902,116.926,113.999,111.295,108.394,105.013,101.364,97.927,94.589,91.402,88.433,85.615,82.82,80.091,77.309,74.408,71.453,68.566,65.719,62.986,60.418,57.972,55.614,53.418,51.08,48.467,45.762,43.192,40.603,38.731,37.934,37.821,37.667,37.639,37.244,36.171,34.659,33.271,31.911,30.514,29.109,27.698,26.25,24.765,23.36,22.085,20.898,19.707,18.537,17.343,16.091,14.816,13.582,12.382,11.215,10.089,9.008,7.969,6.972,6.047,5.206,4.443,3.732,3.072,2.497,2.016,1.617,1.266,0.963,0.715,0.521,0.373,0.244,0.17,0.133,0.092,0.047,0.023,0.018,0.014,0.009,0.004,0.004
South Sudan,2001,245.703,238.556,229.07,220.184,211.847,204.015,196.635,189.653,183.048,176.781,170.791,165.13,159.883,154.346,148.208,141.806,135.712,129.708,124.559,120.67,117.628,114.632,111.858,108.895,105.464,101.773,98.295,94.919,91.695,88.687,85.83,83.001,80.238,77.426,74.5,71.523,68.617,65.751,63.002,60.419,57.959,55.587,53.378,51.03,48.411,45.702,43.127,40.534,38.651,37.83,37.684,37.498,37.436,37.01,35.912,34.378,32.967,31.584,30.162,28.728,27.286,25.81,24.298,22.863,21.557,20.338,19.116,17.92,16.702,15.437,14.152,12.913,11.711,10.549,9.44,8.382,7.368,6.401,5.511,4.713,3.996,3.332,2.722,2.194,1.757,1.399,1.083,0.821,0.612,0.445,0.313,0.202,0.142,0.11,0.077,0.039,0.021,0.015,0.01,0.004,0.004
South Sudan,2002,249.73,240.911,237.039,228.244,219.917,212.023,204.528,197.387,190.555,184.05,177.855,171.905,166.233,160.929,155.332,149.147,142.706,136.551,130.472,125.25,121.294,118.192,115.131,112.289,109.268,105.79,102.061,98.547,95.139,91.881,88.839,85.945,83.083,80.292,77.453,74.506,71.51,68.588,65.707,62.945,60.35,57.878,55.497,53.276,50.921,48.298,45.588,43.013,40.42,38.527,37.682,37.504,37.285,37.191,36.735,35.613,34.059,32.626,31.221,29.775,28.315,26.845,25.341,23.804,22.343,21.007,19.756,18.507,17.284,16.046,14.766,13.476,12.231,11.029,9.876,8.782,7.749,6.763,5.825,4.971,4.216,3.546,2.932,2.37,1.889,1.497,1.179,0.9,0.678,0.508,0.368,0.252,0.161,0.113,0.088,0.06,0.031,0.017,0.011,0.005,0.005
South Sudan,2003,253.676,245.918,238.377,235.705,227.591,219.815,212.355,205.19,198.283,191.596,185.184,179.055,173.143,167.455,162.09,156.428,150.193,143.707,137.487,131.331,126.032,122.007,118.84,115.712,112.801,109.719,106.194,102.425,98.872,95.428,92.134,89.054,86.124,83.228,80.404,77.538,74.566,71.55,68.61,65.712,62.935,60.325,57.842,55.447,53.214,50.849,48.222,45.51,42.931,40.335,38.431,37.563,37.353,37.103,36.973,36.487,35.341,33.766,32.311,30.884,29.412,27.925,26.426,24.894,23.33,21.84,20.474,19.192,17.913,16.663,15.404,14.11,12.811,11.562,10.358,9.211,8.134,7.124,6.165,5.256,4.438,3.724,3.102,2.534,2.021,1.587,1.239,0.962,0.717,0.536,0.405,0.292,0.193,0.119,0.085,0.066,0.045,0.023,0.012,0.005,0.005
South Sudan,2004,260.042,252.952,245.923,238.957,235.043,227.588,220.341,213.293,206.436,199.742,193.183,186.846,180.766,174.872,169.152,163.712,157.97,151.667,145.118,138.815,132.562,127.173,123.067,119.826,116.623,113.635,110.484,106.9,103.081,99.479,95.989,92.65,89.524,86.547,83.609,80.746,77.843,74.84,71.795,68.827,65.905,63.103,60.473,57.969,55.556,53.304,50.923,48.283,45.561,42.972,40.365,38.446,37.551,37.307,37.025,36.862,36.344,35.17,33.57,32.089,30.634,29.134,27.615,26.082,24.518,22.924,21.401,19.999,18.681,17.37,16.09,14.806,13.494,12.183,10.927,9.718,8.573,7.509,6.52,5.584,4.703,3.917,3.244,2.665,2.144,1.679,1.291,0.985,0.748,0.537,0.396,0.303,0.216,0.133,0.078,0.058,0.044,0.031,0.014,0.005,0.005
South Sudan,2005,270.351,263.195,256.097,249.064,242.097,235.201,228.381,221.639,214.982,208.413,201.91,195.453,189.171,183.119,177.224,171.452,165.917,160.073,153.679,147.043,140.637,134.266,128.764,124.563,121.238,117.948,114.872,111.64,107.984,104.1,100.437,96.889,93.493,90.309,87.277,84.286,81.372,78.423,75.375,72.292,69.287,66.328,63.495,60.833,58.3,55.859,53.581,51.175,48.514,45.772,43.163,40.537,38.594,37.67,37.393,37.076,36.879,36.327,35.121,33.49,31.977,30.49,28.956,27.399,25.827,24.226,22.594,21.034,19.592,18.234,16.886,15.571,14.256,12.922,11.595,10.326,9.108,7.963,6.907,5.935,5.02,4.163,3.407,2.772,2.236,1.76,1.34,0.997,0.733,0.535,0.359,0.257,0.202,0.14,0.074,0.037,0.03,0.023,0.015,0.007,0.006
South Sudan,2006,283.351,273.821,266.487,259.341,252.359,245.517,238.825,232.29,225.727,219.051,212.332,205.716,199.151,192.744,186.556,180.518,174.588,168.884,162.876,156.333,149.558,143.008,136.495,130.858,126.529,123.085,119.678,116.492,113.155,109.402,105.427,101.677,98.047,94.576,91.322,88.224,85.172,82.2,79.2,76.108,72.986,69.945,66.953,64.083,61.379,58.801,56.315,53.991,51.546,48.856,46.092,43.458,40.809,38.833,37.861,37.529,37.157,36.905,36.296,35.037,33.354,31.786,30.248,28.662,27.052,25.429,23.78,22.104,20.501,19.02,17.626,16.246,14.905,13.575,12.238,10.918,9.662,8.459,7.34,6.324,5.399,4.534,3.729,3.026,2.442,1.956,1.522,1.153,0.862,0.632,0.453,0.3,0.216,0.17,0.118,0.062,0.034,0.026,0.017,0.008,0.007
South Sudan,2007,299.571,289.831,277.78,270.254,263.047,256.105,249.376,242.876,236.616,230.223,223.515,216.636,209.893,203.207,196.664,190.33,184.137,178.04,172.156,165.975,159.269,152.342,145.638,138.969,133.186,128.722,125.152,121.625,118.321,114.873,111.015,106.941,103.098,99.38,95.826,92.497,89.328,86.21,83.174,80.117,76.976,73.809,70.726,67.696,64.786,62.035,59.405,56.87,54.496,52.008,49.286,46.493,43.83,41.152,39.141,38.12,37.731,37.303,36.993,36.328,35.013,33.273,31.651,30.056,28.415,26.751,25.074,23.372,21.649,20.002,18.477,17.045,15.633,14.262,12.914,11.571,10.258,9.011,7.823,6.728,5.749,4.87,4.054,3.299,2.648,2.114,1.678,1.286,0.969,0.729,0.532,0.371,0.243,0.176,0.138,0.096,0.049,0.03,0.02,0.008,0.008
South Sudan,2008,316.584,304.959,294.352,281.51,273.799,266.536,259.64,253.033,246.732,240.754,234.536,227.803,220.769,213.905,207.105,200.429,193.954,187.61,181.349,175.291,168.939,162.078,155.004,148.151,141.332,135.407,130.812,127.119,123.471,120.053,116.497,112.537,108.367,104.434,100.631,96.998,93.594,90.358,87.175,84.079,80.967,77.779,74.57,71.448,68.383,65.434,62.637,59.959,57.377,54.955,52.426,49.672,46.855,44.164,41.46,39.414,38.345,37.899,37.415,37.049,36.328,34.956,33.164,31.486,29.837,28.142,26.424,24.694,22.943,21.173,19.481,17.916,16.446,15.001,13.604,12.237,10.891,9.584,8.348,7.175,6.107,5.166,4.335,3.568,2.865,2.267,1.784,1.398,1.049,0.782,0.594,0.43,0.288,0.184,0.135,0.105,0.073,0.037,0.022,0.01,0.009
South Sudan,2009,331.16,318.115,306.377,295.82,284.321,276.449,269.154,262.328,255.863,249.782,244.107,238.084,231.349,224.181,217.219,210.326,203.541,196.945,190.472,184.067,177.853,171.353,164.357,157.161,150.18,143.234,137.186,132.474,128.67,124.915,121.393,117.741,113.691,109.44,105.429,101.553,97.852,94.386,91.092,87.856,84.709,81.553,78.328,75.088,71.936,68.846,65.868,63.035,60.316,57.696,55.235,52.673,49.897,47.063,44.354,41.632,39.558,38.445,37.943,37.406,36.984,36.208,34.786,32.944,31.218,29.52,27.776,26.01,24.233,22.437,20.626,18.897,17.296,15.794,14.321,12.899,11.52,10.174,8.878,7.657,6.504,5.465,4.566,3.784,3.069,2.421,1.877,1.447,1.112,0.807,0.593,0.457,0.328,0.205,0.125,0.094,0.073,0.05,0.025,0.011,0.01
South Sudan,2010,341.056,327.539,315.395,304.489,294.687,285.856,277.86,270.566,263.838,257.544,251.709,246.358,240.556,233.848,226.58,219.551,212.596,205.733,199.046,192.472,185.954,179.614,172.993,165.896,158.608,151.532,144.491,138.347,133.54,129.643,125.797,122.189,118.456,114.336,110.021,105.951,102.02,98.268,94.756,91.419,88.143,84.96,81.774,78.527,75.271,72.103,69.001,66.007,63.151,60.405,57.758,55.269,52.684,49.9,47.062,44.347,41.62,39.527,38.375,37.82,37.23,36.756,35.93,34.463,32.581,30.813,29.074,27.29,25.483,23.667,21.835,19.992,18.232,16.602,15.074,13.581,12.143,10.757,9.417,8.138,6.938,5.809,4.803,3.949,3.22,2.56,1.969,1.481,1.107,0.823,0.563,0.403,0.319,0.225,0.121,0.065,0.053,0.04,0.027,0.013,0.012
South Sudan,2011,351.851,339.448,326.876,315.397,304.921,295.355,286.566,278.422,271.026,264.361,258.217,252.432,247.073,241.243,234.489,227.162,220.062,213.026,206.085,199.335,192.706,186.127,179.724,173.046,165.896,158.559,151.437,144.353,138.166,133.314,129.373,125.487,121.841,118.076,113.932,109.599,105.512,101.565,97.806,94.292,90.96,87.691,84.515,81.335,78.089,74.827,71.658,68.552,65.555,62.696,59.947,57.295,54.797,52.205,49.41,46.562,43.836,41.096,38.979,37.787,37.183,36.545,36.02,35.148,33.64,31.722,29.92,28.15,26.339,24.51,22.68,20.839,18.991,17.234,15.614,14.105,12.635,11.225,9.88,8.595,7.384,6.253,5.195,4.262,3.478,2.819,2.218,1.697,1.282,0.954,0.697,0.472,0.34,0.269,0.188,0.101,0.059,0.045,0.03,0.013,0.014
South Sudan,2012,358.168,346.429,336.392,324.827,314.072,304.075,294.786,286.076,277.818,270.35,263.775,257.81,252.101,246.755,240.922,234.149,226.793,219.652,212.562,205.574,198.787,192.13,185.518,179.079,172.369,165.196,157.843,150.704,143.605,137.4,132.524,128.554,124.645,120.976,117.195,113.043,108.709,104.622,100.677,96.925,93.427,90.114,86.864,83.711,80.548,77.315,74.065,70.905,67.809,64.821,61.971,59.231,56.584,54.089,51.499,48.708,45.862,43.134,40.393,38.261,37.034,36.382,35.697,35.125,34.209,32.667,30.721,28.892,27.096,25.265,23.424,21.586,19.742,17.899,16.152,14.55,13.066,11.626,10.25,8.951,7.729,6.59,5.534,4.552,3.696,2.987,2.4,1.863,1.416,1.075,0.795,0.567,0.378,0.275,0.217,0.151,0.081,0.048,0.032,0.015,0.015
South Sudan,2013,360.589,350.724,341.124,332.023,321.515,311.525,302.047,293.072,284.477,276.136,268.624,262.165,256.404,250.791,245.48,239.664,232.902,225.544,218.389,211.274,204.263,197.467,190.808,184.188,177.737,171.023,163.854,156.512,149.383,142.297,136.099,131.217,127.236,123.317,119.64,115.857,111.713,107.395,103.325,99.398,95.667,92.196,88.915,85.698,82.578,79.448,76.241,73.012,69.876,66.801,63.834,61.004,58.283,55.653,53.17,50.592,47.814,44.981,42.262,39.531,37.392,36.135,35.438,34.708,34.091,33.135,31.564,29.598,27.748,25.935,24.091,22.243,20.405,18.567,16.734,15.004,13.426,11.973,10.569,9.231,7.984,6.83,5.769,4.792,3.891,3.115,2.483,1.972,1.499,1.127,0.862,0.634,0.434,0.284,0.208,0.164,0.114,0.06,0.034,0.016,0.017
South Sudan,2014,360.197,352.103,343.828,335.421,326.485,317.066,307.875,298.948,290.319,281.867,273.473,265.945,259.625,254.085,248.59,243.333,237.556,230.826,223.494,216.35,209.236,202.229,195.447,188.809,182.205,175.766,169.07,161.933,154.627,147.535,140.487,134.317,129.447,125.467,121.553,117.882,114.11,109.99,105.704,101.664,97.767,94.072,90.641,87.404,84.23,81.156,78.067,74.898,71.703,68.601,65.559,62.622,59.823,57.131,54.526,52.064,49.508,46.754,43.943,41.244,38.531,36.393,35.111,34.371,33.6,32.94,31.947,30.353,28.373,26.51,24.685,22.835,20.988,19.156,17.33,15.513,13.807,12.259,10.842,9.479,8.185,6.993,5.909,4.931,4.036,3.218,2.524,1.973,1.538,1.132,0.837,0.647,0.47,0.301,0.188,0.141,0.11,0.076,0.039,0.017,0.017
South Sudan,2015,358.038,351.166,343.854,336.176,328.21,320.032,311.718,303.345,294.99,286.727,278.444,270.023,262.5,256.336,251.033,245.67,240.481,234.762,228.083,220.798,213.689,206.594,199.612,192.865,186.268,179.7,173.291,166.634,159.548,152.301,145.265,138.277,132.153,127.309,123.344,119.446,115.789,112.042,107.957,103.714,99.717,95.862,92.213,88.831,85.647,82.526,79.506,76.469,73.346,70.195,67.134,64.133,61.237,58.476,55.82,53.249,50.815,48.287,45.565,42.785,40.113,37.426,35.297,33.993,33.213,32.403,31.702,30.676,29.065,27.077,25.206,23.375,21.525,19.683,17.863,16.054,14.261,12.582,11.068,9.69,8.371,7.125,5.991,4.981,4.086,3.275,2.541,1.932,1.462,1.104,0.765,0.546,0.433,0.308,0.168,0.092,0.076,0.057,0.038,0.018,0.019
South Sudan,2016,357.822,350.667,343.874,336.755,329.362,321.747,313.988,306.167,298.186,290.036,281.859,273.688,265.383,257.96,251.884,246.657,241.357,236.217,230.553,223.943,216.738,209.7,202.676,195.768,189.103,182.592,176.111,169.789,163.219,156.22,149.058,142.109,135.208,129.166,124.397,120.5,116.672,113.084,109.406,105.4,101.239,97.321,93.545,89.969,86.651,83.524,80.46,77.493,74.509,71.441,68.345,65.336,62.384,59.532,56.808,54.186,51.643,49.233,46.733,44.042,41.295,38.651,35.997,33.877,32.557,31.744,30.906,30.174,29.128,27.512,25.532,23.67,21.851,20.028,18.231,16.468,14.72,12.994,11.391,9.961,8.673,7.446,6.292,5.254,4.34,3.539,2.809,2.168,1.653,1.246,0.926,0.636,0.456,0.362,0.256,0.14,0.08,0.061,0.041,0.019,0.021
South Sudan,2017,355.875,349.491,342.347,335.649,328.744,321.656,314.411,307.093,299.785,292.218,284.297,276.223,268.189,260.024,252.719,246.747,241.612,236.388,231.313,225.718,219.197,212.088,205.143,198.208,191.394,184.828,178.423,172.046,165.827,159.361,152.468,145.412,138.568,131.773,125.83,121.148,117.332,113.584,110.071,106.475,102.558,98.491,94.663,90.975,87.481,84.238,81.176,78.177,75.271,72.348,69.344,66.311,63.361,60.467,57.666,54.988,52.404,49.898,47.52,45.052,42.4,39.694,37.087,34.469,32.368,31.035,30.191,29.326,28.567,27.503,25.886,23.92,22.073,20.272,18.479,16.73,15.029,13.349,11.694,10.17,8.827,7.633,6.502,5.445,4.503,3.686,2.982,2.335,1.789,1.37,1.028,0.746,0.505,0.366,0.289,0.204,0.11,0.064,0.043,0.02,0.021
South Sudan,2018,353.856,347.075,340.193,333.979,327.379,320.688,313.904,307.03,300.151,293.358,286.204,278.511,270.545,262.647,254.623,247.44,241.571,236.528,231.383,226.372,220.85,214.416,207.407,200.555,193.711,186.99,180.527,174.227,167.955,161.842,155.482,148.695,141.747,135.009,128.321,122.477,117.884,114.149,110.48,107.045,103.53,99.703,95.73,91.993,88.395,84.984,81.812,78.818,75.884,73.041,70.18,67.239,64.269,61.38,58.542,55.794,53.162,50.619,48.149,45.803,43.368,40.757,38.09,35.521,32.94,30.857,29.512,28.638,27.745,26.96,25.879,24.262,22.309,20.476,18.693,16.932,15.232,13.594,11.98,10.397,8.953,7.697,6.597,5.56,4.598,3.754,3.035,2.428,1.863,1.412,1.088,0.809,0.566,0.375,0.275,0.217,0.152,0.081,0.045,0.021,0.023
South Sudan,2019,353.708,346.351,339.166,332.129,326.501,319.981,313.486,306.99,300.467,294.009,287.71,280.95,273.465,265.586,257.804,249.899,242.816,237.039,232.073,226.994,222.033,216.568,210.206,203.278,196.502,189.729,183.086,176.706,170.495,164.312,158.287,152.017,145.319,138.459,131.811,125.212,119.452,114.934,111.27,107.672,104.305,100.862,97.115,93.225,89.569,86.051,82.713,79.607,76.671,73.795,71.005,68.2,65.314,62.399,59.563,56.776,54.074,51.479,48.97,46.531,44.208,41.802,39.223,36.59,34.051,31.501,29.429,28.069,27.163,26.241,25.426,24.326,22.705,20.76,18.938,17.168,15.434,13.778,12.199,10.647,9.13,7.762,6.59,5.58,4.635,3.767,3.017,2.394,1.881,1.398,1.039,0.809,0.594,0.388,0.246,0.186,0.145,0.101,0.052,0.022,0.024
